120,167
121,171
122,174
123,169
124,180
126,188
128,174
129,196
129,185
132,185
132,178
133,192
134,191
135,200
138,209
138,193
141,198
142,205
147,202
148,209
149,203
151,215
156,152
157,165
157,160
157,173
159,207
159,158
160,208
161,152
162,145
162,172
164,180
164,212
165,165
165,146
165,152
165,212
165,161
166,167
166,214
168,180
169,141
171,152
172,207
174,209
175,214
175,149
177,140
177,53
178,217
178,144
179,50
179,213
180,44
181,50
181,214
182,147
182,69
182,210
184,142
184,78
185,61
185,54
186,143
186,212
187,79
187,45
187,63
188,57
189,59
189,152
189,71
189,78
189,53
189,40
189,46
189,211
189,217
189,41
190,78
190,212
192,82
192,43
192,218
193,149
193,33
193,152
193,41
195,36
195,68
195,82
196,159
196,95
196,32
197,37
197,87
198,77
198,27
198,151
198,154
199,208
200,217
202,30
202,220
202,210
202,212
203,96
203,101
204,83
205,88
206,28
207,212
208,114
208,108
209,95
210,25
212,124
212,99
212,215
212,213
213,111
214,28
215,209
215,104
215,116
215,139
215,117
217,211
218,133
218,153
219,127
219,120
219,147
219,24
220,20
220,144
221,202
221,139
221,204
221,143
221,154
221,24
221,215
222,206
222,151
222,189
223,19
223,190
224,174
224,25
224,193
224,165
224,157
225,153
225,204
226,184
227,162
227,199
228,26
228,170
229,71
229,63
230,20
230,177
231,167
233,19
233,203
233,191
234,25
234,184
237,23
237,76
238,28
239,84
241,20
243,29
243,23
243,21
245,93
245,29
246,86
246,23
248,85
251,90
251,102
252,20
253,26
254,96
255,94
255,29
258,106
258,98
259,22
260,30
260,27
262,30
263,100
263,28
263,22
264,107
265,36
265,33
266,19
270,23
270,105
272,29
273,23
273,109
274,34
275,40
276,106
279,110
279,24
280,32
283,34
283,42
285,28
285,30
285,24
286,30
288,38
288,112
290,43
291,37
291,52
291,31
293,54
293,154
294,111
295,46
295,29
295,162
297,43
297,114
297,169
298,33
299,154
300,158
300,62
301,52
301,39
301,43
301,33
302,75
302,29
302,165
303,175
303,161
305,46
305,115
305,65
306,63
306,71
306,72
306,50
306,171
306,53
307,38
307,109
308,64
309,35
309,178
309,44
310,169
311,47
311,114
311,176
311,110
312,42
312,53
315,61
316,172
317,181
319,107
321,111
324,180
325,172
325,176
326,116
329,168
329,180
331,106
332,173
335,111
337,168
338,162
338,177
338,105
339,160
340,164
343,109
343,152
343,99
344,170
344,174
345,100
346,155
346,160
348,164
350,103
353,95
355,101
364,99
364,93
367,108
369,116
370,123
371,97
371,129
372,132
372,106
374,118
375,129
375,134
