11,0,0.339622642
11,0,0.342318059
11,0,0.345013477
11,0,0.347708895
11,0,0.350404313
11,0,0.35309973
11,0,0.355795148
11,0,0.358490566
11,0,0.361185984
11,0,0.363881402
11,0,0.366576819
11,0,0.369272237
11,0,0.371967655
11,0,0.374663073
5,0,0.563342318
5,0,0.566037736
5,0,0.568733154
5,0,0.571428571
5,0,0.574123989
5,0,0.576819407
5,0,0.579514825
5,0,0.582210243
5,0,0.58490566
5,0,0.587601078
5,0,0.590296496
5,0,0.592991914
5,0,0.595687332
16,0,0.776280323
16,0,0.778975741
16,0,0.781671159
16,0,0.784366577
11,0.004098361,0.336927224
11,0.004098361,0.339622642
11,0.004098361,0.342318059
11,0.004098361,0.345013477
11,0.004098361,0.347708895
11,0.004098361,0.350404313
11,0.004098361,0.35309973
11,0.004098361,0.355795148
11,0.004098361,0.358490566
11,0.004098361,0.361185984
11,0.004098361,0.363881402
11,0.004098361,0.366576819
11,0.004098361,0.369272237
11,0.004098361,0.371967655
11,0.004098361,0.374663073
11,0.004098361,0.377358491
5,0.004098361,0.557951482
5,0.004098361,0.5606469
5,0.004098361,0.563342318
5,0.004098361,0.566037736
5,0.004098361,0.568733154
5,0.004098361,0.571428571
5,0.004098361,0.574123989
5,0.004098361,0.576819407
5,0.004098361,0.579514825
5,0.004098361,0.582210243
5,0.004098361,0.58490566
5,0.004098361,0.587601078
5,0.004098361,0.590296496
5,0.004098361,0.592991914
5,0.004098361,0.595687332
5,0.004098361,0.598382749
16,0.004098361,0.776280323
16,0.004098361,0.778975741
16,0.004098361,0.781671159
16,0.004098361,0.784366577
16,0.004098361,0.787061995
11,0.008196721,0.334231806
11,0.008196721,0.336927224
11,0.008196721,0.339622642
11,0.008196721,0.342318059
11,0.008196721,0.345013477
11,0.008196721,0.347708895
11,0.008196721,0.350404313
11,0.008196721,0.35309973
11,0.008196721,0.355795148
11,0.008196721,0.358490566
11,0.008196721,0.361185984
11,0.008196721,0.363881402
11,0.008196721,0.366576819
11,0.008196721,0.369272237
11,0.008196721,0.371967655
11,0.008196721,0.374663073
11,0.008196721,0.377358491
5,0.008196721,0.563342318
5,0.008196721,0.566037736
5,0.008196721,0.568733154
5,0.008196721,0.571428571
5,0.008196721,0.574123989
5,0.008196721,0.576819407
5,0.008196721,0.579514825
5,0.008196721,0.582210243
5,0.008196721,0.58490566
5,0.008196721,0.587601078
5,0.008196721,0.590296496
5,0.008196721,0.592991914
5,0.008196721,0.595687332
5,0.008196721,0.598382749
16,0.008196721,0.778975741
16,0.008196721,0.781671159
16,0.008196721,0.784366577
16,0.008196721,0.787061995
11,0.012295082,0.331536388
11,0.012295082,0.334231806
11,0.012295082,0.336927224
11,0.012295082,0.339622642
11,0.012295082,0.342318059
11,0.012295082,0.345013477
11,0.012295082,0.347708895
11,0.012295082,0.350404313
11,0.012295082,0.35309973
11,0.012295082,0.355795148
11,0.012295082,0.358490566
11,0.012295082,0.361185984
11,0.012295082,0.363881402
11,0.012295082,0.366576819
11,0.012295082,0.369272237
11,0.012295082,0.371967655
11,0.012295082,0.374663073
11,0.012295082,0.377358491
5,0.012295082,0.563342318
5,0.012295082,0.566037736
5,0.012295082,0.568733154
5,0.012295082,0.571428571
5,0.012295082,0.574123989
5,0.012295082,0.576819407
5,0.012295082,0.579514825
5,0.012295082,0.582210243
5,0.012295082,0.58490566
5,0.012295082,0.587601078
5,0.012295082,0.590296496
5,0.012295082,0.592991914
5,0.012295082,0.595687332
5,0.012295082,0.598382749
16,0.012295082,0.781671159
16,0.012295082,0.784366577
16,0.012295082,0.787061995
11,0.016393443,0.32884097
11,0.016393443,0.331536388
11,0.016393443,0.334231806
11,0.016393443,0.336927224
11,0.016393443,0.339622642
11,0.016393443,0.342318059
11,0.016393443,0.345013477
11,0.016393443,0.347708895
11,0.016393443,0.350404313
11,0.016393443,0.35309973
11,0.016393443,0.355795148
11,0.016393443,0.358490566
11,0.016393443,0.361185984
11,0.016393443,0.363881402
11,0.016393443,0.366576819
11,0.016393443,0.369272237
11,0.016393443,0.371967655
11,0.016393443,0.374663073
5,0.016393443,0.563342318
5,0.016393443,0.566037736
5,0.016393443,0.568733154
5,0.016393443,0.571428571
5,0.016393443,0.574123989
5,0.016393443,0.576819407
5,0.016393443,0.579514825
5,0.016393443,0.582210243
5,0.016393443,0.58490566
5,0.016393443,0.587601078
5,0.016393443,0.590296496
5,0.016393443,0.592991914
5,0.016393443,0.595687332
5,0.016393443,0.598382749
16,0.016393443,0.781671159
16,0.016393443,0.784366577
16,0.016393443,0.787061995
16,0.016393443,0.789757412
11,0.020491803,0.326145553
11,0.020491803,0.32884097
11,0.020491803,0.331536388
11,0.020491803,0.334231806
11,0.020491803,0.336927224
11,0.020491803,0.339622642
11,0.020491803,0.342318059
11,0.020491803,0.345013477
11,0.020491803,0.347708895
11,0.020491803,0.350404313
11,0.020491803,0.35309973
11,0.020491803,0.355795148
11,0.020491803,0.358490566
11,0.020491803,0.361185984
11,0.020491803,0.363881402
11,0.020491803,0.366576819
11,0.020491803,0.369272237
11,0.020491803,0.371967655
5,0.020491803,0.563342318
5,0.020491803,0.566037736
5,0.020491803,0.568733154
5,0.020491803,0.571428571
5,0.020491803,0.574123989
5,0.020491803,0.576819407
5,0.020491803,0.579514825
5,0.020491803,0.582210243
5,0.020491803,0.58490566
5,0.020491803,0.587601078
5,0.020491803,0.590296496
5,0.020491803,0.592991914
5,0.020491803,0.595687332
5,0.020491803,0.598382749
16,0.020491803,0.784366577
16,0.020491803,0.787061995
16,0.020491803,0.789757412
11,0.024590164,0.323450135
11,0.024590164,0.326145553
11,0.024590164,0.32884097
11,0.024590164,0.331536388
11,0.024590164,0.334231806
11,0.024590164,0.336927224
11,0.024590164,0.339622642
11,0.024590164,0.342318059
11,0.024590164,0.345013477
11,0.024590164,0.347708895
11,0.024590164,0.350404313
11,0.024590164,0.35309973
11,0.024590164,0.355795148
11,0.024590164,0.358490566
11,0.024590164,0.361185984
11,0.024590164,0.363881402
11,0.024590164,0.366576819
11,0.024590164,0.369272237
5,0.024590164,0.563342318
5,0.024590164,0.566037736
5,0.024590164,0.568733154
5,0.024590164,0.571428571
5,0.024590164,0.574123989
5,0.024590164,0.576819407
5,0.024590164,0.579514825
5,0.024590164,0.582210243
5,0.024590164,0.58490566
5,0.024590164,0.587601078
5,0.024590164,0.590296496
5,0.024590164,0.592991914
5,0.024590164,0.595687332
5,0.024590164,0.598382749
16,0.024590164,0.784366577
